PdfType: central
Format: lhagrid1
---
1.010390e-04 1.077500e-04 1.166980e-04 1.234100e-04 1.316060e-04 1.425360e-04 1.507330e-04 1.607440e-04 1.740940e-04 1.841060e-04 1.963340e-04 2.126380e-04 2.248670e-04 2.398030e-04 2.597170e-04 2.746540e-04 2.928960e-04 3.172200e-04 3.354630e-04 3.577440e-04 3.874530e-04 4.097350e-04 4.369490e-04 4.732360e-04 5.004510e-04 5.336910e-04 5.780120e-04 6.112530e-04 6.518520e-04 7.059860e-04 7.465860e-04 7.961740e-04 8.622930e-04 9.118820e-04 9.724510e-04 1.053210e-03 1.113780e-03 1.187750e-03 1.286390e-03 1.360370e-03 1.450720e-03 1.571200e-03 1.661560e-03 1.771920e-03 1.919060e-03 2.029430e-03 2.164220e-03 2.343950e-03 2.478750e-03 2.643390e-03 2.862910e-03 3.027550e-03 3.228640e-03 3.496760e-03 3.697860e-03 3.943470e-03 4.270960e-03 4.516580e-03 4.816570e-03 5.216560e-03 5.516560e-03 5.882970e-03 6.371530e-03 6.737950e-03 7.185490e-03 7.782210e-03 8.229750e-03 8.776360e-03 9.505180e-03 1.005180e-02 1.116450e-02 1.227730e-02 1.363640e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484720e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706770e-02 4.076220e-02 4.527460e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754180e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007600e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496510e-01 1.546380e-01 1.599680e-01 1.652990e-01 1.709960e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953860e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914810e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560160e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067950e-01 4.203500e-01 4.348390e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311140e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674480e-01 5.737530e-01 5.801990e-01 5.866460e-01 5.932370e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341340e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778510e-01 6.853830e-01 6.930830e-01 7.007840e-01 7.086570e-01 7.165310e-01 7.245810e-01 7.326320e-01 7.408630e-01 7.490950e-01 7.575110e-01 7.659280e-01 7.745330e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217740e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464870e-01 8.496230e-01 8.527810e-01 8.559400e-01 8.591210e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784260e-01 8.816800e-01 8.849570e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981650e-01 9.014920e-01 9.048430e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183480e-01 9.217500e-01 9.251760e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389840e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529990e-01 9.565290e-01 9.600840e-01 9.636400e-01 9.672220e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816580e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
5.000000e-01 1.000000e+00 1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21
  0.00000000e+00  0.00000000e+00  1.57806318e-02  4.73255822e-02  4.73557060e-02  4.77701039e-02  4.94471188e-02  1.57806318e-02  0.00000000e+00  0.00000000e+00  1.94732388e-07
  0.00000000e+00  0.00000000e+00  6.25156809e-02  1.92280664e-01  1.92401582e-01  1.94086186e-01  2.00963079e-01  6.25156809e-02  0.00000000e+00  0.00000000e+00  6.34686920e-07
  0.00000000e+00  0.00000000e+00  1.13503609e-01  2.71816439e-01  2.72009765e-01  2.74398305e-01  2.83261100e-01  1.13503609e-01  0.00000000e+00  0.00000000e+00  3.25100323e-02
  0.00000000e+00  3.41007393e-02  1.46560535e-01  3.03051172e-01  3.03285779e-01  3.05979051e-01  3.15240889e-01  1.46560535e-01  3.41007393e-02  0.00000000e+00  9.58916704e-01
  0.00000000e+00  7.90645383e-02  1.90533963e-01  3.45291592e-01  3.45566844e-01  3.48570967e-01  3.58225422e-01  1.90533963e-01  7.90645383e-02  0.00000000e+00  2.23186939e+00
  0.00000000e+00  1.35620205e-01  2.46143384e-01  3.99239777e-01  3.99558497e-01  4.02875203e-01  4.12923535e-01  2.46143384e-01  1.35620205e-01  0.00000000e+00  3.88536438e+00
  0.00000000e+00  2.04674683e-01  3.14290857e-01  4.65790514e-01  4.66149016e-01  4.69786988e-01  4.80227372e-01  3.14290857e-01  2.04674683e-01  0.00000000e+00  5.95303331e+00
  0.00000000e+00  2.87236274e-01  3.95976051e-01  5.45928234e-01  5.46330688e-01  5.50296165e-01  5.61128160e-01  3.95976051e-01  2.87236274e-01  0.00000000e+00  8.46679422e+00
  0.00000000e+00  3.84380135e-01  4.92269319e-01  6.40722913e-01  6.41165978e-01  6.45469164e-01  6.56697574e-01  4.92269319e-01  3.84380135e-01  0.00000000e+00  1.14567465e+01
  0.00000000e+00  4.97248114e-01  6.04312544e-01  7.51303206e-01  7.51791696e-01  7.56437956e-01  7.68066084e-01  6.04312544e-01  4.97248114e-01  0.00000000e+00  1.49509281e+01
  1.50767351e-01  6.42196362e-01  7.48377469e-01  8.93799298e-01  8.94338008e-01  8.99376464e-01  9.11448935e-01  7.48377469e-01  6.42196362e-01  1.50767351e-01  1.91483024e+01
  3.24316131e-01  8.09996274e-01  9.15308762e-01  1.05917989e+00  1.05976884e+00  1.06521750e+00  1.07774679e+00  9.15308762e-01  8.09996274e-01  3.24316131e-01  2.40157351e+01
  5.22516093e-01  1.00251095e+00  1.10696379e+00  1.24930851e+00  1.24994607e+00  1.25582249e+00  1.26881584e+00  1.10696379e+00  1.00251095e+00  5.22516093e-01  2.95857606e+01
  7.47310716e-01  1.22168286e+00  1.32529466e+00  1.46613386e+00  1.46681589e+00  1.47313911e+00  1.48661501e+00  1.32529466e+00  1.22168286e+00  7.47310716e-01  3.58862228e+01
  1.00062700e+00  1.46942768e+00  1.57219569e+00  1.71155341e+00  1.71230028e+00  1.71907385e+00  1.73304582e+00  1.57219569e+00  1.46942768e+00  1.00062700e+00  4.29390252e+01
  1.28434770e+00  1.74762842e+00  1.84958365e+00  1.98746052e+00  1.98826596e+00  1.99552351e+00  2.00999075e+00  1.84958365e+00  1.74762842e+00  1.28434770e+00  5.07587303e+01
  1.60025698e+00  2.05807929e+00  2.15921887e+00  2.29562410e+00  2.29649944e+00  2.30426750e+00  2.31925352e+00  2.15921887e+00  2.05807929e+00  1.60025698e+00  5.93525508e+01
  1.95004281e+00  2.40243671e+00  2.50280620e+00  2.63776797e+00  2.63870100e+00  2.64698983e+00  2.66249349e+00  2.50280620e+00  2.40243671e+00  1.95004281e+00  6.87199780e+01
  2.33530876e+00  2.78232795e+00  2.88189229e+00  3.01543205e+00  3.01642574e+00  3.02525121e+00  3.04130577e+00  2.88189229e+00  2.78232795e+00  2.33530876e+00  7.88525029e+01
  2.75740099e+00  3.19909268e+00  3.29789046e+00  3.43002449e+00  3.43108598e+00  3.44046256e+00  3.45708517e+00  3.29789046e+00  3.19909268e+00  2.75740099e+00  8.97345845e+01
